Equity NF 15 min Strategy 1
5275680.366250042
5278337.117500042
5412230.743750041
5373614.620000041
5353750.371250041
5337634.9975000415
5370276.748750042
5511657.625000043
5491776.126250043
5486895.377500043
5474513.128750044
5495885.005000045
5566000.506250044
5542358.132500045
5593708.258750045
5577551.6350000445
5610139.386250045
5597721.137500045
5600304.388750045
5629133.515000044
5609208.516250045
5596782.767500046
5591857.768750045
5590682.395000045
5567004.771250045
5588321.897500046
5609640.523750046
5645968.900000046
5648550.651250046
5636130.9025000455
5691202.903750046
5701270.405000047
5715085.2812500475
5717648.282500047
5697713.533750047
5715282.535000047
5717847.036250047
5701659.662500047
5681720.413750048
5695536.040000048
5671855.416250047
5651925.167500047
5703237.793750047
5732053.4200000465
5757119.421250046
5755929.797500046
5810999.548750046
5843571.550000045
5801136.051250045
5942432.177500045
5948713.303750046
5939992.930000045
5916272.556250045
5888801.807500045
5876329.558750045
5878858.810000044
5851388.061250044
5838918.812500045
5923938.313750045
5911447.315000045
5917703.691250045
5957713.442500045
5911477.318750044
5887738.945000045
5879002.071250046
5919008.822500046
5914009.573750047
5905260.700000048
6020248.701250047
6067720.202500046
6047686.453750046
6046400.830000045
6045116.7062500445
6107574.707500043
6080023.708750043
6071220.835000044
6069920.211250045
6049869.962500045
6029819.713750045
6013519.8400000455
6150953.841250046
6123376.592500046
6152054.968750046
6116988.220000045
6145677.846250045
6185616.347500046
6131795.4737500455
6201712.225000044
6174122.226250045
6150281.852500045
6137692.603750044
6181358.980000044
6153782.481250045
6137457.107500044
6121130.233750044
6104803.360000045
6122230.611250045
6139657.8625000445
6134581.363750043
6151999.615000044
6143165.241250044
6198074.4925000435
6185478.493750044
6300368.995000045
6366491.1212500455
6346354.622500046
6329965.498750046
6444839.500000046
6450975.876250045
6464611.502500045
6512000.503750045
6536890.2550000455
6528028.131250045
6537912.632500044
6652807.633750044
6685218.3850000445
6661384.761250045
6663803.762500046
6714967.8887500465
6683623.765000047
6659778.891250048
6650935.5175000485
6623344.018750048
6610754.020000049
6646906.896250049
6645553.772500047
6621705.148750047
6594106.900000047
6581510.151250048
6625157.777500048
6608799.403750049
6603691.40500005
6587334.53125005
6660991.90750005
6640907.90875005
6755837.4100000495
6773278.161250049
6738224.16250005
6718171.663750051
6716867.290000051
6693064.416250052
6676762.2925000535
6709202.293750053
6737891.920000053
6676588.296250053
6712794.4225000525
6700256.923750052
6728972.800000053
6701444.301250054
6670165.427500054
6653885.053750054
6596350.555000055
6576312.306250054
6575025.932500053
6547491.433750054
6512456.185000055
6492419.436250055
6468632.312500055
6448594.813750055
6428561.065000054
6419774.691250055
6485979.317500057
6600938.818750057
6588409.570000058
6710866.821250059
6705812.072500059
6674504.698750059
6665695.075000059
6638133.5762500595
6644318.702500061
6721760.953750061
6701711.455000062
6692913.08125006
6691616.95750006
6664072.70875006
6629027.71000006
6605231.586250059
6592686.587500059
6546394.96375006
6571360.46500006
6708845.466250061
6767600.342500062
6882595.8437500615
6855083.095000061
6827570.346250061
6826304.972500062
6810041.098750062
6853771.225000063
6852496.851250065
6817472.852500064
6789949.603750065
6856166.980000066
6836125.731250066
6823582.982500067
6938522.983750067
7053439.735000067
6977102.361250068
6975772.487500069
6989438.1137500685
6988102.990000068
7110504.741250068
7127892.242500068
7107775.993750068
7113907.12000007
7097535.996250071
7077415.247500071
7196060.623750071
7175966.125000072
7245876.876250072
7162051.502500073
7138232.128750074
7136910.505000073
7105588.881250073
7089268.757500074
7080446.383750074
7082875.135000073
7021558.011250073
7136508.512500074
7135220.638750075
7115184.640000076
7065156.141250075
7063872.767500075
7051340.518750074
7042558.645000074
7011279.021250075
7006252.022500075
6993728.023750075
7116190.525000075
7096142.526250075
7087345.652500074
7101046.528750075
7013491.780000074
6955940.031250074
7078370.282500074
7058290.033750075
7113218.785000075
7254419.661250073
7226882.162500073
7221841.663750074
7190552.290000074
7189265.916250072
7172978.792500072
7152941.293750072
7275385.045000073
7214072.421250073
7216516.172500074
7192710.298750075
7337671.300000075
7325145.801250077
7301370.677500077
7281345.928750076
7280069.305000077
7297547.556250076
7281279.182500076
7411246.183750075
7413699.685000075
7412400.561250074
7399848.0625000745
7409797.813750074
7400997.190000074
7403447.691250073
7379649.317500073
7415856.943750074
7429565.320000075
7548284.196250075
7535763.947500074
7523242.198750073
7503220.450000072
7524437.826250072
7504401.077500072
7491863.578750072
7674346.330000072
7688098.9562500715
7671854.582500071
7801874.833750071
7665644.710000071
7690648.461250071
7670647.712500072
7654396.588750073
7731904.840000074
7858158.216250075
7815652.967500075
7844404.8437500745
7835660.470000074
7950678.471250074
7934460.347500074
7918236.973750073
8089532.350000073
8080844.226250073
8064653.852500073
8059714.603750072
8039776.855000072
8031090.231250072
8011150.982500073
8021216.983750072
8136267.985000073
8322538.611250074
8325040.112500075
8346293.488750075
8330049.115000075
8313804.7412500745
8293808.492500075
8273812.243750076
8253815.9950000765
8237570.121250077
8285066.372500077
8317561.123750077
8215052.125000077
8191285.251250077
8171268.752500078
8158752.253750078
8149985.380000078
8272453.131250078
8263659.257500078
8303620.258750077
8366079.010000077
8376032.511250077
8363492.0125000775
8350951.513750078
8357162.89000008
8337129.1412500795
8452081.89250008
8465771.518750079
8449458.89500008
8590630.52125008
8619284.897500083
8614185.898750082
8605335.77500008
8592735.276250081
8565133.277500082
8680045.52875008
8656216.405000081
8651134.656250082
8623554.407500083
8629727.533750083
8624650.285000082
8608321.911250083
8591992.787500083
8646921.538750082
8645604.415000085
8768049.666250084
8785509.167500086
8761721.293750085
8782937.920000084
8785406.421250084
8769123.047500085
8779080.298750084
8762784.925000085
8731490.301250085
8853961.052500084
8833942.303750085
8817670.180000084
8853892.806250084
8833859.807500083
8802572.683750082
8760036.685000084
8770005.936250083
8836218.812500082
8924933.938750084
8912409.190000083
8888634.816250082
8872359.692500083
8871084.568750083
8843558.320000084
8958546.321250085
8901040.322500084
8907277.948750086
9056029.825000085
9058547.076250084
9049816.952500083
9029835.703750081
9017354.45500008
8997390.45625008
8996174.582500082
8998706.08375008
8963733.835000083
8962508.211250082
8938784.837500082
8911311.088750083
8883837.340000082
8875115.46625008
8915152.967500081
8816449.843750082
8777752.72000008
8742805.221250081
8719108.847500082
8702911.72375008
8724218.350000082
8700526.476250082
8695586.477500081
8675647.228750082
8663208.730000082
8781999.606250081
8769529.607500082
8734557.358750083
8733331.735000083
8705858.736250084
8824650.362500083
8763447.988750083
8822233.615000084
8851016.241250083
8868557.492500084
8923594.993750084
9038611.495000083
9011117.496250084
8991124.247500084
8963629.498750083
8943635.500000084
8942389.626250083
8956148.252500083
8943660.253750082
8998663.255000083
9046167.006250083
8999929.382500082
8979944.383750083
8956209.760000084
8947475.886250082
8964994.637500081
8952517.13875008
8898791.51500008
9073838.766250081
9076404.017500082
9030224.143750083
9006546.520000082
9005366.64625008
9000435.647500081
8999255.023750082
8975575.15000008
8929393.026250081
8909458.277500082
9039539.27875008
9064636.03000008
9029738.781250082
9006092.65750008
8989945.783750081
8970048.535000082
8968899.41125008
8960253.287500082
8955356.788750082
9074193.415000081
9005524.79125008
9004362.91750008
9014449.918750081
9005785.04500008
8989620.92125008
8958455.297500081
8979784.42375008
9038602.300000079
9052415.67625008
9021233.55250008
8997552.178750081
8996368.555000082
8983933.806250082
8960247.932500083
9007819.183750084
9014142.310000084
9001713.561250083
9056778.062500086
9051836.563750084
9031898.065000087
9030707.691250086
9040764.692500088
9073313.443750087
9060857.69500009
9070898.196250089
9054686.072500091
9030973.19875009
9041013.700000092
9051057.951250091
9031105.202500094
9033656.203750093
9148695.955000093
9229965.831250094
9262471.082500093
9249971.833750095
9226223.710000094
9254980.836250093
9377477.837500095
9439956.088750094
9419926.090000095
9474888.591250096
9454843.592500096
9434798.593750097
9418503.970000098
9413455.971250096
9385907.222500097
9377110.348750096
9372062.350000096
9363263.976250095
9350715.977500096
9364413.853750097
9348108.730000097
9354300.606250096
9334239.857500097
9374173.108750097
9350349.985000096
9427766.736250097
9415174.487500098
9395081.488750098
9513752.365000099
9527436.7412501
9526122.6175001
9506056.618750101
9489739.495000102
9473422.371250102
9487099.997500103
9452028.748750104
9450704.125000102
9426881.751250103
9556824.752500104
9533028.628750103
9651718.255000101
9624148.506250102
9600329.132500103
9599007.508750103
9586437.010000104
9600119.136250105
9583802.762500105
9601231.513750106
9588657.265000105
9572332.641250104
9571009.517500103
9640929.268750101
9605839.270000102
9608245.521250103
9588149.522500103
9586800.898750104
9551698.900000105
9516596.901250105
9631509.902500104
9656437.153750103
9771355.405000104
9736266.156250104
9746181.407500105
9722350.033750106
9747273.535000106
9708453.411250107
9853401.662500108
9863365.663750108
9839583.040000107
9819550.791250108
9788268.167500107
9786982.543750105
9766948.795000104
9784418.796250105
9764391.797500106
9778118.173750106
9765596.425000105
9756825.051250104
9748053.677500103
9784285.303750103
9820510.930000104
9815482.431250105
9742948.682500105
9794152.558750106
9796603.060000105
9724061.061250104
9711525.062500104
9706486.063750105
9678946.315000106
9662655.441250106
9710120.942500107
9693843.568750108
9685065.445000108
9676287.321250109
9656258.82250011
9643713.82375011
9657421.450000111
9776114.076250112
9752296.952500112
9758482.828750113
9749670.955000112
9770854.581250113
9713280.332500113
9689452.708750114
9654373.960000115
9634293.711250115
9617965.337500116
9616633.963750117
9596552.215000117
9591468.216250118
9635117.342500119
9618760.46875012
9613654.72000012
9593550.47125012
9573446.972500121
9572087.848750122
9555727.975000123
9554366.601250123
9500499.977500124
9510376.978750125
9501501.355000125
9488872.356250124
9479992.232500125
9467362.483750125
9488486.110000124
9434617.236250125
9422002.487500124
9536872.738750124
9651719.740000123
9631557.741250124
9663900.992500124
9639999.868750125
9601100.245000126
9588453.246250127
9583306.247500127
9551909.623750126
9543015.250000127
9530370.501250127
9510225.752500128
9546337.378750129
9537453.50500013
9566060.63125013
9635923.38250013
9615795.13375013
9610670.63500013
9586795.76125013
9589173.512500132
9599048.263750132
9668929.015000133
9656319.516250134
9771222.017500134
9739882.393750135
9738539.770000136
9759691.896250136
9747090.647500135
9753236.773750136
9740631.025000136
9769271.151250137
9764157.902500136
9759044.653750135
9813937.405000133
9793837.656250132
9784989.782500133
9802389.283750132
9831039.91000013
9810945.411250131
9794602.787500132
9782009.038750133
9795668.665000133
9775580.916250132
9762993.91750013
9769151.293750132
9752807.170000132
9800205.171250133
9780096.422500134
9763737.298750134
9747378.925000135
9734770.926250136
9733411.802500136
9878316.553750137
9929491.180000138
9909417.681250136
9919351.682500137
9929284.183750138
9912964.810000138
9904144.686250139
10022809.56250014
9965218.06375014
10080143.81500014
10030076.316250138
10028753.942500139
10004933.81875014
9984864.07000014
9983542.44625014
9967223.822500141
9947154.073750142
9938335.450000143
9933265.701250143
9909444.077500144
9945616.453750145
9936784.330000145
9916702.581250146
9900372.707500147
9925288.708750147
9916451.335000146
9900113.211250145
9883775.087500144
9889938.463750143
9971092.840000141
9995991.59125014
9975894.09250014
9985800.343750142
10100721.595000142
10084404.471250143
10056836.972500144
10040520.598750144
10020455.350000145
10019138.226250146
10070327.852500146
10050274.603750147
10033971.730000148
10032669.606250148
10038866.732500149
10007560.10875015
10122488.86000015
10102407.111250151
10082332.11250015
10069755.61375015
10057178.365000151
10190864.241250152
10170811.742500152
10162006.618750153
10156951.870000154
10148147.496250154
10128087.497500153
10243043.998750154
10223010.250000153
10221724.626250152
10194188.627500152
10170402.253750153
10221622.630000154
10197850.506250154
10159076.882500155
10139051.383750156
10092773.260000154
10065243.261250155
10052714.762500156
10013938.888750155
10027668.265000153
10071393.141250154
10047611.267500155
10046327.143750153
10037543.020000152
10051261.146250153
10053733.397500154
10041207.898750154
10021181.650000155
10001155.401250156
9966127.652500156
9964853.278750157
9944829.280000158
9921055.656250158
10039767.032500159
10158454.40875016
10138381.660000158
10155802.91125016
10146970.78750016
10134388.28875016
10073059.165000161
10056734.54125016
10051658.792500159
10031585.293750158
10030259.920000156
10013937.546250157
10008866.297500158
10123780.798750158
10159929.17500016
10143572.30125016
10164710.92750016
10144596.92875016
10139484.43000016
10164368.93125016
10147999.307500161
10127879.308750162
10115260.060000163
10132636.311250163
10157513.312500164
10133645.188750165
10151031.190000163
10198412.691250164
10178287.442500165
10169409.568750164
10186785.820000164
