Equity NB 60 Strategy 3
6992773.311000051
6961128.654000051
7069040.238000052
7038993.657000053
7141885.137000053
7243796.2410000535
7214747.886000055
7186104.745000055
7289416.329000054
7260423.739000055
7231522.603000056
7202277.898000056
7174276.348000056
7274769.328000057
7246721.049000057
7218474.844000058
7190672.674000058
7162928.479000059
7134783.760000058
7234494.168000059
7335408.432000059
7436121.312000059
7407727.14200006
7509021.410000061
7482120.410000061
7578015.14600006
7663507.14600006
7747819.45800006
7723519.87000006
7699276.885000059
7674926.808000059
7650284.04700006
7626582.023000059
7602487.22300006
7578388.10300006
7662083.131000059
7638135.922000059
7721629.88200006
7802338.874000059
7778492.205000061
7754845.236000061
7731043.338000061
7707444.676000061
7683793.477000062
7660146.508000063
7742242.348000062
7718591.149000063
7800086.269000065
7776839.214000065
7753594.649000065
7832505.437000066
7912400.477000067
7889503.109000067
7968998.829000069
8047710.8610000685
8127204.9410000695
8205715.001000071
8182020.609000072
8159471.176000072
8137028.623000072
8114534.623000073
8092086.484000074
8169198.188000075
8146802.3300000755
8124654.815000076
8102506.514000076
8080612.838000076
8155921.682000076
8133972.357000077
8112025.366000078
8090277.101000079
8164774.60100008
8142974.47900008
8121277.32700008
8099579.40700008
8174672.92700008
8152773.81900008
8130828.384000082
8206140.340000083
8184146.290000083
8162449.906000083
8140751.986000083
8119054.834000083
8096653.404000083
8174146.204000083
8150901.639000083
8127900.229000084
8207197.149000085
8276705.949000086
8256213.6690000845
8236364.922000084
8303459.322000085
8283663.624000086
8263865.850000087
8244068.768000089
8224071.518000088
8204275.820000089
8270969.396000089
8251674.59600009
8232277.1140000895
8212881.660000089
8192688.4380000895
8172493.80000009
8152298.45400009
8132203.1260000905
8200296.826000091
8180798.166000092
8249895.030000093
8229698.268000093
8297993.364000093
8277848.007000094
8345745.991000094
8325899.326000094
8392610.894000094
8459719.214000095
8527817.150000095
8507617.556000095
8575126.956000095
8643226.304000098
8623180.343000099
8603279.9630001
8583438.8500001
8650934.2500001
8631035.262000103
8611189.291000102
8678089.503000103
8658242.144000102
8727340.440000104
8706991.083000105
8777485.723000105
8756839.372000106
8828338.172000103
8807436.876000104
8878535.948000103
8857586.711000104
8836641.164000103
8815745.756000105
8794799.471000105
8773852.448000105
8752550.920000106
8826044.440000106
8898140.864000108
8969452.328000108
8948360.300000109
9020269.388000108
9094762.268000111
9073214.813000109
9146923.07300011
9125579.21800011
9104078.438000113
9176792.326000111
9155499.070000112
9228611.83000011
9306509.782000111
9284309.852000114
9262165.481000114
9240068.833000114
9217970.617000114
9293864.953000115
9271168.637000116
9248669.037000116
9226173.437000118
9204122.210000116
9279815.118000116
9258764.207000118
9330874.059000116
9309729.808000118
9288034.192000117
9362726.736000117
9341077.661000118
9319279.083000118
9297482.821000118
9275786.437000118
9254193.123000119
9232744.376000118
9305458.264000118
9378755.348000117
9452268.628000118
9430727.269000119
9409231.809000118
9387584.266000118
9461882.122000119
9532793.862000119
9511742.951000119
9583241.751000118
9654936.759000117
9634538.993000116
9613941.555000119
9683453.235000119
9662958.07500012
9642406.706000121
9621911.546000123
9601415.666000124
9670509.666000124
9650410.114000123
9630264.051000122
9697776.251000121
9677678.81100012
9657583.483000122
9726278.667000122
9705983.463000122
9775078.895000122
9754734.536000121
9823642.676000122
9803293.319000121
9782700.225000124
9852407.881000124
9831860.122000122
9811515.049000122
9791068.204000121
9859180.26000012
9839034.19700012
9818836.72700012
9886948.783000119
9955462.363000117
9935120.860000119
9915175.85900012
9983871.04300012
9963775.715000119
9943731.15800012
9923681.687000122
9993374.903000124
9973030.544000123
10042138.864000123
10021688.42900012
10090786.725000123
10070387.527000122
10140487.183000123
10119994.903000122
10099446.422000125
10166157.990000123
10233452.170000123
10213551.790000124
10280648.974000122
10260752.770000122
10327261.870000122
10393962.366000121
10460872.29400012
10441031.181000123
10421283.726000123
10401386.130000122
10381385.380000122
10448683.748000124
10428440.583000124
10493554.255000124
10474112.266000124
10539025.206000125
10605320.886000125
10585724.628000125
10651435.328000126
10631734.792000126
10697430.488000127
10677884.027000125
10658391.487000126
10724099.459000127
10790000.123000128
10853506.64300013
10917403.363000128
10898408.233000128
10879014.131000128
10859667.298000127
10924362.082000127
10987856.722000128
10968858.952000128
10949909.539000127
10930916.389000127
10994225.201000128
10975032.559000129
10955982.51600013
11019883.22000013
11001088.34200013
11063589.74200013
11123897.838000128
11184396.73800013
11244703.578000132
11226506.964000132
11208611.856000131
11268108.29600013
11325816.016000131
11307367.927000131
11289222.378000133
11350321.626000132
11411034.074000133
11392737.990000134
11374393.517000135
11356102.489000134
11417014.673000135
11478914.665000133
11460213.061000135
11522311.749000136
11584218.181000136
11565627.511000136
11546977.168000136
11528230.193000136
11590738.093000136
11571497.368000137
11552253.963000137
11532955.131000139
11513607.62400014
11494307.44800014
11558416.608000139
11538621.602000138
11518925.194000138
11499175.669000138
11565475.47700014
11632382.629000138
11612540.12800014
11592746.506000139
11659053.19400014
11639404.43900014
11705501.91100014
11772201.023000142
11836712.64300014
11817417.17100014
11882125.395000141
11862828.579000141
11843528.403000142
11909024.643000143
11889524.623000145
11959423.927000144
12028336.351000145
12007841.191000147
11987543.139000148
11967201.636000147
11946909.992000146
12015820.988000145
12084328.888000146
12064081.463000147
12128392.495000148
12109195.845000148
12173307.669000147
12154160.502000146
12217467.998000145
12280766.282000145
12261921.599000145
12243077.570000144
12224378.558000145
12205729.507000145
12187138.837000145
12168548.167000145
12230861.143000145
12212014.498000143
12274327.474000143
12337222.654000144
12318328.214000143
12382428.050000142
12363282.881000144
12428779.121000145
12409580.467000145
12473875.467000145
12454979.715000147
12435932.982000148
12417182.757000148
12480276.837000148
12461828.748000149
12443331.148000149
12504441.84400015
12568140.808000151
12630047.240000151
12610754.456000151
12591856.080000151
12572911.27300015
12636023.721000152
12617078.914000152
12680785.822000152
12661688.186000152
12725400.390000153
12706356.305000154
12770067.185000155
12750873.207000157
12731626.452000156
12712324.932000156
12776824.492000157
12844723.884000158
12825024.724000158
12892321.696000159
12959231.624000158
13027731.004000157
13007484.289000155
12986889.747000156
13056799.187000157
13035151.644000158
13109444.892000157
13183340.500000156
13162989.715000158
13142497.435000157
13121899.273000158
13191795.68100016
13261305.92100016
13240864.82000016
13220666.642000161
13289161.762000162
13269410.857000161
13335906.15700016
13402418.01700016
13382473.71400016
13362725.569000158
13342728.319000158
13322683.060000159
13302538.409000158
13282446.60100016
13350357.25700016
13330365.60700016
13310314.73200016
13290614.196000159
13270972.98700016
13252227.96200016
13315121.83400016
13377428.330000162
13358382.921000164
13422279.641000163
13403182.669000162
13466691.82900016
13447698.67900016
13428601.707000159
13492696.21500016
13473595.25900016
13537888.923000159
13518738.42600016
13584246.90600016
13564702.49100016
13544960.556000162
13525417.505000161
13591129.56900016
13657436.257000161
13637692.942000162
13617897.244000163
13684590.820000164
13664894.412000164
13645098.022000164
13711404.710000165
13691353.835000165
13671360.785000164
13650766.243000165
13720680.027000165
13791179.047000164
13770378.169000166
13749685.861000165
13729134.492000166
13799032.348000167
13868946.132000167
13847851.128000166
13826750.916000167
13898850.324000169
13970560.172000168
13949566.742000168
13928816.85700017
14000711.06500017
13980115.79900017
13959367.37400017
13938621.13900017
14008915.363000171
14078428.48300017
14057883.612000171
14124794.92800017
14104701.71200017
14172409.612000171
14152066.681000171
14131717.324000172
14201014.376000172
14180565.37700017
14159419.634000171
14138172.509000171
14210086.06100017
14188784.533000171
14262683.197000172
14241340.850000173
14314048.722000174
14292702.605000174
14365797.221000174
14344547.846000174
14416445.030000176
14395395.603000175
14374448.580000175
14445758.568000175
14424765.138000175
14496477.954000177
14475232.329000177
14547342.181000177
14526199.422000177
14505351.987000177
14484557.697000178
14464306.722000178
14444057.167000178
14423915.340000179
14403773.51300018
14472081.353000179
14451785.43700018
14431386.239000179
14410939.394000178
14391093.42300018
14371249.53400018
14351701.709000181
14332207.809000181
14397719.00900018
14378173.230000181
14359127.159000183
14340081.750000184
14321133.653000183
14302188.846000183
14365302.606000183
14346360.431000184
14327915.532000184
14388828.984000186
14370436.182000186
14351689.207000187
14333243.032000188
14394937.948000189
14456247.19600019
14437556.60800019
14498265.264000192
14479974.236000191
14461573.166000193
14443230.595000194
14424982.960000195
14406738.475000193
14388793.918000195
14370846.271000195
14353249.033000195
14335708.258000195
14318107.396000197
14300464.615000198
14282720.020000199
14264968.7150002
14247369.0610002
14306477.957000202
14288632.968000202
14350732.948000202
14332086.481000202
14394181.2930002
14375533.534000201
14438040.1340002
14419398.1890002
14481704.685000202
14463062.740000201
14526757.732000202
14590065.228000201
14571120.421000201
14633432.101000201
14696129.7250002
14677732.471000202
14739631.175000204
14721084.758000206
14702538.983000206
14684037.543000204
14745349.343000205
14726857.503000207
14708364.383000208
14769877.343000209
14751330.284000209
14732783.867000211
14714239.37600021
14773351.96800021
14755359.878000211
14737714.06700021
14795816.13500021
14778116.951000212
14760471.746000212
14817982.946000211
14800436.151000211
14782836.497000212
14840937.353000212
14823289.118000211
14881386.33800021
14863886.43800021
14846444.27300021
14829043.159000209
14811751.135000208
14794453.783000208
14851150.807000209
14833950.33700021
14816703.75200021
14799504.458000211
14782409.902000211
14837918.222000211
14820867.65900021
14803876.26900021
14786886.03900021
14842196.01500021
14897696.215000208
14952806.74300021
14935811.87300021
14918864.046000209
14901916.79700021
14956422.47700021
14939581.60400021
14994688.676000211
15049989.404000212
15033042.155000214
15015796.750000214
15072308.130000213
15129207.390000213
15112111.082000213
15095064.593000213
15078022.760000212
15133732.964000214
15116782.247000214
15172280.127000215
15155283.517000215
15210580.777000217
15193634.684000218
15176389.279000219
15232498.779000219
15215147.74200022
15272047.00200022
15254748.46600022
15237452.89000022
15220107.19900022
15276414.079000222
15259220.077000221
15241975.26200022
15224732.21700022
15207483.862000221
15263979.902000222
15246731.547000224
15303226.407000225
15286031.817000225
15342130.769000225
15324979.428000227
15384874.692000227
15366976.504000228
15424685.428000228
15482199.028000228
15464654.03900023
15447109.652000232
15504619.652000234
15562320.148000235
15619832.548000235
15677728.364000235
15735625.388000235
15718029.358000236
15775926.382000236
15758325.520000238
15815825.920000236
15798332.020000236
15780688.027000235
15762987.627000235
15744842.704000236
15726694.651000237
15708547.224000238
15690700.393000238
15749597.729000237
15807108.929000236
15789514.107000237
15847413.547000237
15905312.987000236
15887715.749000236
15869520.391000235
15851218.619000236
15912315.323000237
15893968.314000238
15955867.01800024
16017563.21800024
15999117.043000242
16059627.28300024
16120923.77100024
16102779.474000242
16084637.055000244
16145144.775000244
16126852.483000247
16108505.474000247
16090158.465000248
16071812.090000248
16132510.63400025
16114816.922000248
16172926.262000248
16155331.44000025
16137737.222000249
16194049.982000249
16176802.21700025
16232515.913000248
16215472.916000247
16198571.636000248
16181729.615000248
16164829.48700025
16147836.937000249
16203148.069000248
16186200.242000246
16169449.937000247
16152703.622000247
16207398.262000246
16261707.014000246
16244957.849000245
16228212.674000246
16211561.803000247
16194916.026000248
16249215.69000025
16303325.29000025
16357436.02200025
16340746.19400025
16323995.88900025
16378293.281000251
16432005.86900025
16415363.48800025
16398716.01300025
16381974.25800025
16365222.813000252
16420121.321000252
16474630.421000253
16457938.321000254
16441186.876000255
16424497.048000256
16408202.836000256
16391910.280000258
16375663.005000258
16359419.580000257
16343176.705000259
16326828.442000259
16310481.841000259
16294138.01000026
16277792.517000262
16331094.909000263
16384201.805000262
16437503.081000263
16489610.045000263
16473412.535000263
16457369.064000262
16441320.715000262
16425270.740000263
16409170.244000264
16393130.567000264
16377089.806000264
16428998.286000265
16412901.054000266
16464796.478000266
16448650.439000268
16500760.679000266
16484515.054000266
16468265.579000266
16451826.062000265
16504739.710000265
16488350.220000267
16541457.116000267
16594759.508000268
16578259.388000268
16631958.488000268
16685871.248000268
16669227.735000268
16652584.222000267
16635940.143000267
16619189.838000268
16602500.010000268
16586002.130000269
16569408.40400027
16552857.22300027
16536209.18200027
16589719.42200027
16573177.79500027
16556980.83300027
16540784.419000272
16524683.923000272
16508583.427000273
16492543.750000274
16476102.001000274
16459600.761000276
16513103.161000276
16496656.390000276
16480164.670000277
16533671.550000276
16587372.898000276
16570826.213000275
16554332.253000276
16608628.509000277
16662534.501000278
16645936.827000279
16629345.357000278
16612799.796000278
16596254.797000278
16649765.037000278
16633217.790000279
16687115.88600028
16740823.97800028
16724226.30400028
16707630.32200028
16691033.776000282
16673837.422000282
16729746.078000281
16712705.409000281
16695661.830000283
16678671.600000283
16734378.312000282
16717388.082000282
16700294.110000283
16756193.422000283
16739342.791000284
16722548.585000284
16777451.685000286
16760656.907000287
16743861.557000287
16727064.491000287
16710418.148000287
16693619.938000286
16676820.012000285
16659923.916000284
16644074.529000284
16628281.843000283
16678994.211000284
16729897.227000285
16714204.803000284
16698508.683000285
16748818.635000285
16733122.515000286
16717521.725000286
16702029.105000287
16751731.857000288
16736182.260000288
16785885.01200029
16835398.372000292
16819855.039000288
16870153.37500029
16854553.633000292
16839010.822000287
16823618.28400029
16808128.78400029
16857436.16800029
16841787.93100029
16826194.47700029
16810498.35700029
16794799.59700029
16844902.14900029
16829406.92900029
16881306.70500029
16865155.752000287
16916862.55200029
16968960.78000029
17020874.70000029
17004778.012000293
16988484.352000292
16972190.14000029
17025485.836000293
17009034.601000294
17062134.825000294
17045941.15100029
17029746.929000296
17013798.188000295
17065693.612000294
17049594.204000294
17033451.441000298
17017307.040000297
17001214.704000298
16985067.0270003
17037966.2710003
17021821.3240003
17074328.724000297
17058080.349000297
17041832.524000302
17025585.2490003
17078485.6010003
17130795.489000298
17114599.0750003
17165908.1350003
17149962.084000297
17201271.1440003
17185324.017000295
17169581.6920003
17153790.0700003
17137995.7880003
17122203.102000296
17173114.6620003
17224409.7340003
17208460.9930003
17192415.8960003
17243927.5760003
17227882.4790003
17212336.0140003
17262243.870000303
17312347.4740003
17363245.150000304
17414151.370000303
17398312.129000306
17382418.389000304
17433913.869000304
17417970.508000307
17469470.308000304
17520181.6120003
17504392.118000306
17488540.595000304
17472750.037000306
17457049.165000305
17441409.344000306
17425960.253000304
17475064.877000306
17459769.133000307
17444418.780000307
17429129.692000307
17477833.180000305
17526342.340000305
17510596.305000305
17495048.796000306
17479554.096000306
17464054.716000304
17513350.704000305
17497899.541000307
17482501.327000305
17467101.565000303
17451760.978000306
17436612.097000305
17421516.541000307
17469422.749000303
17454179.614000306
17502874.91000031
17487429.445000306
17472036.391000308
17521148.239000306
17505648.85900031
17490000.09600031
17474459.37300031
17524365.133000314
17508772.203000315
17493127.122000314
17477530.52400031
17461989.801000312
17446444.380000312
17430900.00300031
17480602.755000312
17530505.371000312
17579818.971000314
17564326.351000313
17612234.575000312
17596887.820000313
17581536.439000316
17566296.874000315
17612810.614000313
17662920.530000314
17713423.170000315
17697725.994000316
17745836.474000316
17730689.111000314
17778195.111000314
17763197.361000314
17810507.361000314
17795515.611000314
17780868.786000315
17766221.475000314
17751678.33000032
17797585.730000317
17782987.564000316
17829086.608000316
17814737.443000317
17859442.451000318
17903955.21100032
17889716.326000318
17875418.26600032
17861024.26400032
17846734.22800032
17891645.72800032
17936560.072000317
17922167.97400032
17966676.034000322
17952334.92700032
17937989.55400032
17983290.57000032
17968847.083000325
17954405.98600032
17999712.738000322
17985324.448000323
18030236.896000326
18015848.606000327
18060762.950000323
18105866.806000326
18150775.462000325
18196871.590000328
18182275.844000325
18228976.484000325
18214284.024000328
18260595.224000327
18245949.371000327
18291656.467000328
18337367.419000328
18383271.91500033
18428985.75900033
18476290.779000334
18461292.529000334
18446303.779000334
18431360.54200034
18478665.562000338
18525575.802000336
18510683.650000338
18557979.706000336
18543132.28900034
18528286.84800034
18513440.913000338
18498594.978000335
18483654.231000338
18468860.52900034
18454067.319000337
18500575.179000337
18547083.039000336
18532335.264000334
18578831.364000335
18564187.941000335
18549491.577000335
18534845.238000333
18520199.385000333
18505552.074000336
18551651.118000336
18597365.926000334
18582625.991000336
18628738.643000335
18614096.67800034
18599554.015000336
18584957.301000334
18628670.817000333
18614626.24800033
18600578.44500033
18586138.304000333
18631646.14400033
18616851.95000033
18602208.52700033
18648510.94300033
18694622.62300033
18740721.66700033
18726127.85700033
18711480.06000033
18696935.951000333
18682343.59300033
18727848.55300033
18713408.41200033
18758913.37200033
18804820.77200033
18790277.14500033
18836381.04900033
18821735.68200033
18806941.48800033
18792443.32800033
18777846.13000033
18763253.28800033
18748613.267000332
18734169.78000033
18719726.771000333
18705283.28400033
18750979.776000332
18796486.65600033
18843784.70400033
18890889.824000333
18938192.852000333
18923401.118000332
18970701.15800033
18956255.75900033
18941813.70600033
18927419.22800033
18913026.65400033
18958128.60600033
18943634.76600033
18988135.30600033
18973890.31100033
18959697.97700033
19004009.15300033
19048114.189000327
19092411.325000327
19136514.497000325
19122364.640000325
19108217.113000326
19094074.712000325
19079927.651000325
19065786.648000326
19051643.315000325
19037353.279000327
19081461.11100033
19127766.45500033
19113070.57900033
19098429.58600033
19083730.78200033
19130027.342000328
19175936.678000327
19161195.763000328
19146444.55800033
19192741.11800033
19178097.695000328
19163151.968000326
19148208.731000327
19133110.655000325
19181010.815000325
19165616.729000326
19150268.432000328
19199165.25200033
19247664.21200033
19232465.614000328
19217219.419000328
19201926.235000327
19186784.43800033
19235488.95000033
19220139.62500033
19204794.92600033
19189449.71300033
19238350.64500033
19287263.91300033
19271871.89100033
19319986.41900033
19368282.995000333
19353184.91900033
19401088.10300033
19385942.258000333
19434240.866000332
19482153.122000333
19530450.714000333
19515502.497000333
19562798.553000335
19547956.570000336
19533065.906000335
